年份,特材代碼,特材代碼前五碼,核價類別名稱,中英文品名,產品型號/規格,單位,支付點數,申請者簡稱,許可證字號,中文品名,英文品名,點數變更記錄
108,CGS01APSHKH9,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle",,20-1002-04-01:02;03;04,SET,715.0,華億,衛署醫器製字第001681號,"""華億"" 心導管包:導引鞘                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ","""HYM"" ANGIO PACK:INTRODUCER SHEATH KIT                                                                                                                                                                                                          ",0
108,CBS059AVP2G6,CBS05,動靜脈血管塞Ⅱ及Ⅲ(含輸送系統),,9-AVP2-003:022,SET,24990.0,雅培,衛署醫器輸字第021785號,"""安普拉茲""II型血管塞(含遞送導管)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ","""AMPLATZER""VASCULAR PLUG II 3MM:22MM                                                                                                                                                                                                            ",0
108,CBS059AVP4G6,CBS05,動靜脈血管塞(含輸送系統),,9-PLUG-004;9-PLUG-006;9-PLUG-008;9-PLUG-010;9-PLUG-012;9-PLUG-014;9-PLUG-016,SET,22750.0,雅培,衛署醫器輸字第016810號,"""安普拉茲""血管塞(含遞送導管)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ","""AMPLATZER""VASCULAR PLUG＆DELIVERY SYSTEM                                                                                                                                                                                                       ",0
108,CBS05AVP03G6,CBS05,動靜脈血管塞IV(含輸送系統),,9-AVP038-004:008,組,24990.0,雅培,衛署醫器輸字第023916號,安普拉茲第四型血管塞(含遞送導管)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,AMPLATZER VASCULAR PLUG4                                                                                                                                                                                                                        ,0
108,CBS05AVP39G6,CBS05,動靜脈血管塞Ⅱ及Ⅲ(含輸送系統),,9-AVP3-042;063;084;103;105;123;125;143;145,組,24990.0,雅培,衛部醫器輸字第027434號,安普拉茲第三型血管塞(含遞送導線)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,AMPLATZER VASCULAR PLUG 3                                                                                                                                                                                                                       ,0
108,CGS010610NST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle,保護套",,406102;406103;406107;406110;406111;406114;406118;406137,EA,875.0,雅培,衛署醫器輸字第009586號,"""聖猷達""費思凱絲導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""SJM""FAST-CATH HEMOSTASIS INTRODUCERS                                                                                                                                                                                                           ",0
108,CGS0106249ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,4062-49:53;59;4063-47;57;61;63,EA,537.0,雅培,衛署醫器輸字第009856號,"""聖猷達""麥克斯導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" MAXIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0106255ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,406255:406258,EA,537.0,雅培,衛署醫器輸字第009856號,"""聖猷達""麥克斯導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" MAXIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0106351ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,406-351;353;355,EA,537.0,雅培,衛署醫器輸字第009856號,"""聖猷達""麥克斯導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" MAXIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0106660ST,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,guidewire,needle",,406369;71;73;75;406660;61;63;65,EA,1067.0,雅培,衛署醫器輸字第009856號,"""聖猷達""麥克斯導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" MAXIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0106667ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle",,406667,EA,715.0,雅培,衛署醫器輸字第009856號,"""聖猷達""麥克斯導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" MAXIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0106668ST,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,guidewire,needle",,406668,EA,1067.0,雅培,衛署醫器輸字第009856號,"""聖猷達""麥克斯導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" MAXIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0107688ST,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,guidewire",,407688,EA,953.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS010768NST,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,guidewire",,407687;407689;407690,EA,953.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0107691ST,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,guidewire",,407691,EA,953.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0107830ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,407830:407834,EA,537.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0107835ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,407835:407839,EA,537.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0107840ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,407840:407850,EA,537.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0107851ST,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,guidewire",,407851:407861,EA,953.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0121322ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,406700:406709,SET,537.0,雅培,衛署醫器輸字第021322號,費思凱絲止血導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,FAST-CATH HEMOSTASIS INTRODUCER                                                                                                                                                                                                                 ,0
108,CGS014065NST,CGS01,"SHEATH(w/dilator)/長度<16cm,side+v,gw(radiology),needle",,406652;406653,EA,834.0,雅培,衛署醫器輸字第009856號,"""聖猷達""麥克斯導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" MAXIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0140764ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,407647;407648;407649;407650;407651;407652;407653;407654;407655,SET,537.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS0140765ST,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,guidewire",,407657;407658;407659;407660;407661;407662;407663;407664,SET,953.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS014076NST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,407637;407638;407639;407640;407641,SET,537.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS01A1MDSST,CGS01,Sheath長度>=51cm以上(導引管鞘，幫助套管插入冠狀竇）,,DS2N021:DS2N023-59;DS2N021:DS2N025-65,SET,1575.0,雅培,衛署醫器輸字第022042號,"""聖猷達""縱裂式內導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""SJM"" CPS AIM SL SLITTABLE INNER CATHETER                                                                                                                                                                                                       ",0
108,CGS01A1MWSST,CGS01,Sheath長度>=51cm以上(導引管鞘，幫助套管插入冠狀竇）,,DS2N001:DS2N003-59;DS2N001:DS2N007-65,SET,1575.0,雅培,衛署醫器輸字第022042號,"""聖猷達""縱裂式內導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""SJM"" CPS AIM SL SLITTABLE INNER CATHETER                                                                                                                                                                                                       ",0
108,CGS01C407NST,CGS01,"SHEATH(w/dilator)/長度<16cm,side+v,gw(radiology),needle",,C407594;C407595;C407596;C407597;C407598;C407599,SET,834.0,雅培,衛署醫器輸字第009835號,"""聖猷達""雅帝明導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" ULTIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS01C4852ST,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,guidewire",,C408511:C408521,EA,953.0,雅培,衛署醫器輸字第021864號,"""聖猷達""茵給桔導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM""ENGAGE/ENGAGE TR INTRODUCER (FEMORAL)                                                                                                                                                                                                      ",0
108,CGS01C485NST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,C408500:C408510,EA,537.0,雅培,衛署醫器輸字第021864號,"""聖猷達""茵給桔導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM""ENGAGE/ ENGAGE TR INTRODUCER (FEMORAL)                                                                                                                                                                                                     ",0
108,CGS01CPSDSST,CGS01,配合心臟整流去顫器結合心房同步雙心室節律器使用左心室傳送系統/具整合式止血閥,,DS2C001:DS2C006;DS2C011:DS2C015,EA,6528.0,雅培,衛署醫器輸字第022055號,"""聖猷達""縱裂式外導引導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM""CPS DIRECT SL II SLITTABLE OUTER GUIDE CATHETER                                                                                                                                                                                            ",0
108,CGS01CPSUAST,CGS01,Sheath長度>=51cm以上(導引管鞘，幫助套管插入冠狀竇）,,DS2N026:028-59；DS2N026:030-65,組,1575.0,雅培,衛部醫器輸字第029388號,"""聖猷達""縱裂式內導管(內導管+Valve Bypass Tool)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ","""SJM"" CPS Aim Universal Slittable Inner Catheter                                                                                                                                                                                                ",0
108,CGS01CPSUDST,CGS01,配合心臟整流去顫器結合心房同步雙心室節律器使用左心室傳送系統/具整合式止血閥,,DS2C018:023;025:029,組,6528.0,雅培,衛部醫器輸字第029393號,"""聖猷達""縱裂式外導引導管(導管(含止血閥)+Dilator+Valve Bypass Tool+Implant Kit(含導引線))                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" CPS Direct Universal Slittable Outer Guide Catheter                                                                                                                                                                                       ",0
108,CGS01N6100ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,406100;406118;406540;406542;406544;406546;97.4.1擴增型號;406101;104;105;108;109;406112;115;116;119;123;406397;151;153,EA,537.0,雅培,衛署醫器輸字第009586號,"""聖猷達""費思凱絲導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""SJM""FAST-CATH HEMOSTASIS INTRODUCERS                                                                                                                                                                                                           ",0
108,CGS01N6123ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,406133;406134;406128;406136;406120;406124;406132,EA,537.0,雅培,衛署醫器輸字第009586號,"""聖猷達""費思凱絲導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""SJM""FAST-CATH HEMOSTASIS INTRODUCERS                                                                                                                                                                                                           ",0
108,CGS01N6138ST,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,guidewire",,406138;406139;406140;406141;406142;406143;406144,EA,953.0,雅培,衛署醫器輸字第009586號,"""聖猷達""費思凱絲導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""SJM""FAST-CATH HEMOSTASIS INTRODUCERS                                                                                                                                                                                                           ",0
108,CGS01N6151ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,406151;406153;406119;406123;406115;406397,EA,537.0,雅培,衛署醫器輸字第009586號,"""聖猷達""費思凱絲導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""SJM""FAST-CATH HEMOSTASIS INTRODUCERS                                                                                                                                                                                                           ",0
108,CGS01N6159ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,406159;406163;406165;406530;406532;406534;406536,EA,537.0,雅培,衛署醫器輸字第009586號,"""聖猷達""費思凱絲導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""SJM""FAST-CATH HEMOSTASIS INTRODUCERS                                                                                                                                                                                                           ",0
108,CGS01N6160ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,406160;406162;406164;406168;406170,EA,537.0,雅培,衛署醫器輸字第009586號,"""聖猷達""費思凱絲導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""SJM""FAST-CATH HEMOSTASIS INTRODUCERS                                                                                                                                                                                                           ",0
108,CGS01N6560ST,CGS01,"SHEATH(w/dilator)/長度61cm以上,sidearm+valve,3 way",,406560,EA,2726.0,雅培,衛署醫器輸字第009586號,"""聖猷達""費思凱絲導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""SJM""FAST-CATH HEMOSTASIS INTRODUCERS                                                                                                                                                                                                           ",0
108,CGS01N6656ST,CGS01,"SHEATH(w/dilator)/長度16-40cm,side+v,gw(radiology),needl",,406656;406657,EA,1235.0,雅培,衛署醫器輸字第009856號,"""聖猷達""麥克斯導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SJM"" MAXIMUM HEMOSTASIS INTRODUCER                                                                                                                                                                                                             ",0
108,CGS01N6700ST,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,406700;406703;406701;406704;406702;406705;406706;406707;406708,EA,537.0,雅培,衛署醫器輸字第009586號,"""聖猷達""費思凱絲導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""SJM""FAST-CATH HEMOSTASIS INTRODUCERS                                                                                                                                                                                                           ",0
108,CGS01N6773ST,CGS01,"SHEATH(w/dilator)/長度61cm以上,sidearm+valve,3 way",,406773;406774,EA,2726.0,雅培,衛署醫器輸字第009586號,"""聖猷達""費思凱絲導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""SJM""FAST-CATH HEMOSTASIS INTRODUCERS                                                                                                                                                                                                           ",0
108,CGS01PA140ST,CGS01,"SHEATH(w/dilator)/peel-away sheath,guidewire,needle",,405400;04;08;12;16;18;20;22;24;28;40;44,EA,785.0,雅培,衛署醫器輸字第021748號,"""聖猷達""剝式導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ","""SJM""PEEL-AWAY INTRODUCERS                                                                                                                                                                                                                      ",0
108,CGS01PA14NST,CGS01,"SHEATH(w/dilator)/peel-away sheath,guidewire,needle",,405100;04;08;12;16;18;20;22;24;28;405132;36;405144;54,EA,785.0,雅培,衛署醫器輸字第021748號,"""聖猷達""剝式導管導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ","""SJM""PEEL-AWAY INTRODUCERS                                                                                                                                                                                                                      ",0
