年份,特材代碼,特材代碼前五碼,核價類別名稱,中英文品名,產品型號/規格,單位,支付點數,申請者簡稱,許可證字號,中文品名,英文品名,點數變更記錄
108,CPM02BTR24BS,CPM02,PRESSURE MONITORING KIT 2DOME 2X(DOME+FLUSH+PRESSURE TUBING+3-WAYX2),,BTR2-4812-3,SET,634.0,興東,衛署醫器輸字第009425號,"""拜爾生""拜爾特司拋棄式血壓監視組合套:2DOME                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""BIOSENSORS"" BIOTRANS SINGLE-USE PRESSURE MONITORING KIT=                                                                                                                                                                                       ",0
108,CPM02BTR33BS,CPM02,PRESSURE MONITORING KIT 3DOME 3X(DOME+FLUSH+PRESSURE TUBING+3WAYX2),,BTR3-4812-3,SET,978.0,興東,衛署醫器輸字第009425號,"""拜爾生""拜爾特司拋棄式血壓監視組合套:3DOME                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""BIOSENSORS"" BIOTRANS SINGLE-USE PRESSURE MONITORING KIT                                                                                                                                                                                        ",0
108,CPM02BTR48BS,CPM02,PRESSURE MONITORING KIT 1DOME 1X(DOME+FLUSH+PRESSURE TUBING+3WAYX2),,BTR-4812-3,SET,280.0,興東,衛署醫器輸字第009425號,"""拜爾生""拜爾特司拋棄式血壓監視組合套:1DOME                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""BIOSENSORS"" BIOTRANS SINGLE-USE PRESSURE MONITORING KIT                                                                                                                                                                                        ",0
108,CPM02DL418BS,CPM02,1DOME 2WAY PRESSURE MONITORING KIT 1X(DOME+DEVICEX2+TUBINGX2+3WAYX4),,BTR-4812-3DL,SET,369.0,興東,衛署醫器輸字第009425號,"""拜爾生""拜爾特司拋棄式血壓監視組合套:1DOME 2WAY                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ","""BIOSENSORS"" BIOTRANS SINGLE-USE PRESSURE MONITORING KIT                                                                                                                                                                                        ",0
108,CPM01SC441SG,CPM01,CVP MONITOR+3-WAY,,SC441,SET,114.0,聯和,衛署醫器製字第000658號,"""十美牌""中央靜脈壓測量套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""SIGMA"" CVP-SCALE SYSTEM:CVP SCALE SYSTEM+3 WAY                                                                                                                                                                                                 ",0
108,CPM038603TSG,CPM03,1 TRANSDUCER DISPOSABLE PRESSURE MONITOR KIT(TRAN+FLUSH+TUBING+3WAYX2),,8603T,SET,320.0,聯和,衛署醫器製字第000737號,"""十美牌""壓力傳導組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""SIGMA"" PRESSURE MONITOR KIT                                                                                                                                                                                                                    ",1
108,CBS01HRVSDY4,CBS01,心室中膈缺損關閉器(肌部)VSD　Occluder,,XJFVJ04:08;XJFVJ10;XJFVJ12;XJFVJ14;XJFVJ16;XJFVJ18,個,121679.0,鎧盛,衛部醫器陸輸字第000703號,"""先健科技公司""赫特爾心室間隔缺損封堵器(肌部)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ","""Lifetech Scientific""HeartR VSD Occluder                                                                                                                                                                                                        ",0
108,CBS02HRASDY4,CBS02,(ASD)SEPTAL OCCLUDER,,XJFS-08:40,個,138000.0,鎧盛,衛部醫器陸輸字第000701號,"""先健科技公司""赫特爾心房間隔缺損封堵器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ","""LIFETECH SCIENTIFIC""HEARTR ASD OCCLUDER                                                                                                                                                                                                        ",0
108,CBS02HRSTEY4,CBS02,(ASD)SEPTAL OCCLUDER之DELIVERY SYSTEM,,SFA-5F:14F(SFA-5F:14F-f自1071101生效),組,12000.0,鎧盛,衛部醫器陸輸字第000716號,"""先健科技公司""輸送鞘                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""LIFETECH SCIENTIFIC""STEEREASE INTRODUCER                                                                                                                                                                                                       ",0
108,CBS03HRPDAY4,CBS03,DUCT OCCLUDER,,XJFD-04:16-06:18,個,66941.0,鎧盛,衛部醫器陸輸字第000702號,"""先健科技公司""赫特爾開放性動脈導管封堵器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""LIFETECH SCIENTIFIC""HEARTR PDA OCCLUDER                                                                                                                                                                                                        ",0
108,CBS03HRSTEY4,CBS03,DUCT OCCLUDER之DELIVERY SYSTEM,,SFP-5F:14F(SFP-5F:14F-f自1071101生效),組,12000.0,鎧盛,衛部醫器陸輸字第000716號,"""先健科技公司""輸送鞘                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""LIFETECH SCIENTIFIC""STEEREASE INTRODUCER                                                                                                                                                                                                       ",0
108,CBS06HRVSMY4,CBS06,心室中膈缺損關閉器(膜部)VSD　Occluder-Membranous,,XJFVM-04:08;10;12;14;16,個,121679.0,鎧盛,衛部醫器陸輸字第000703號,"""先健科技公司""赫特爾心室間隔缺損封堵器(膜部)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ","""Lifetech Scientific""HeartR VSD Occluder-Membranous                                                                                                                                                                                             ",0
108,CBP01CT480Y0,CBP01,PTCA BALLOON CATHETER(Rapid-exchange),,110;150;200-100;150;200-480,EA,6217.0,鏵甡,衛署醫器輸字第024874號,"""擴適達""高斯喜通冠狀動脈氣球導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ","""ACROSTAK""ACROSS CTO PTCA BALLOON CATHETER                                                                                                                                                                                                      ",0
108,CBP01LCMLXHC,CBP01,CORONARY STENT/WITH BALLOON (DELIVERY SYSTEM)/SET,,LICM-2.0:3.5-7LX;LICM-2.0:4.0-10LX;LICM-2.0:5.0-13LX;LICM-2.0:5.0-16LX;LICM-2.5:5.0-19LX;LICM-2.5:4.0-22LX;LICM-2.5:4.0-25LX;LICM-2.5:4.0-28LX;LICM-2.5:4.0-32LX;LICM-2.75:4.0-38LX,組,14099.0,鏵甡,衛部醫器輸字第028152號,"""海斯凱""海力士冠狀動脈支架系統                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ","""Hexacath""Premounted Coronary Stent HELIX                                                                                                                                                                                                       ",0
108,CBP01MTLNCHC,CBP01,PTCA BALLOON CATHETER FOR CORONARY STENT/EA,,MTLN-2.0;2.25;2.5;2.75;3.0;3.25;3.5;3.75;4.0-8;11;15;20,條,6586.0,鏵甡,衛部醫器輸字第027025號,"""海斯凱""敏追冠狀動脈氣球擴張導管(NC系列)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""HEXACATH""PTCA DILATATION CATHETER MISTRAL                                                                                                                                                                                                      ",0
108,CBP01MTLSCHC,CBP01,PTCA BALLOON CATHETER(Rapid-exchange),,MTLS-(1.25;1.50;2.0;2.25;2.5;2.75;3.0;3.5;4.0-10;15);(1.50:4.0-20);(2.0:4.0-30),條,6217.0,鏵甡,衛部醫器輸字第027025號,"""海斯凱""敏追冠狀動脈氣球擴張導管(SC系列)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""HEXACATH""PTCA DILATATION CATHETER MISTRAL                                                                                                                                                                                                      ",0
108,CBP03ACRHPY0,CBP03,PTCA BALLOON CATHETER(Rapid-exchange),,150;200-150350;200350;250;300-100480;150350;200350;350100480;(150;200;250;300;350;400;450-100350;350;400;450-150;200-350自1060701生效),條,6217.0,鏵甡,衛署醫器輸字第023209號,"""擴適達""高斯高壓冠狀動脈氣球導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ","""ACROSTAK""ACROSS HP PTCA BALLOON CATHETER                                                                                                                                                                                                       ",0
108,CBP03CT481Y0,CBP03,PTCA BALLOON CATHETER(Over-the-wire),,110-100;150;200-481;482,EA,6535.0,鏵甡,衛署醫器輸字第024874號,"""擴適達""高斯喜通冠狀動脈氣球導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ","""ACROSTAK""ACROSS CTO PTCA BALLOON CATHETER(OTW)                                                                                                                                                                                                 ",1
108,CBP06ELUT1HC,CBP06,塗藥或特殊塗層血管支架/自付差額,,LICM2.0:3.5-7STI2;LICM2.0:4.0-10STI2;LICM2.0:5.0-13STI2;LICM2.5:5.0-16;19-STI2;LICM2.5:4.0-22;28-STI2,組,14099.0,鏵甡,衛署醫器輸字第014795號,"""海斯凱""泰坦2冠狀動脈血管支架※自付差額品項，超過部分由病患自付                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ","""HEXACATH""PREMOUNTED CORONARY STENT HELISTENT TITAN2                                                                                                                                                                                            ",0
108,CBP06ELUT2HC,CBP06,塗藥或特殊塗層血管支架/自付差額,,LICM-2.5;2.75;3.0;3.5-7;19;22;25;28-OPTI;LICM-4.0-19;22;25;28-OPTI;LICM-2.0;2.25;2.5;2.75;3.0;3.5;4.0-10;13;16-OPTI;LICM-4.5;5.0-13;16;19-OPTI(LICM-2.0;2.25-7-OPTI;LICM-2.75;3.0;3.5;4.0-32;38-OPTI自1070301生效),組,14099.0,鏵甡,衛部醫器輸字第028148號,"""海斯凱""泰坦歐德邁冠狀動脈支架系統(自付差額)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ","""Hexacath""Premounted Coronary Stent TITAN OPTIMAX                                                                                                                                                                                               ",0
108,CHC01CP212R5,CHC01,冠狀動脈灌注套管-氣球狀尖端 ,,CP-21004:21008;CP-22004:CP22008,支,895.0,中訊企業,衛署醫器輸字第010511號,"""索倫""冠狀動脈灌流套管-氣球狀尖端                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ","""SORIN"" CORONARY ARTERY PERFUSION CANNULAE BALLOON TIP                                                                                                                                                                                          ",1
108,CPC016421L2X,CPC01,1 LUMEN CVP CATHETER/SET(CATH+NEEDLE+DILATOR+GUIDEWIRE+SYRINGE),,FV-1621;FV-1622;FV-1623;FV-1624;FV-1625;FV-1626;FV-1627;FV-1628;FV-162906;FV-162912;FV-162915;FV-162918;FV-162935;FV-162940;FV-162945;FV-162950,組,416.0,互瑞,衛部醫器陸輸字第000642號,"""百合""一次性無菌中心靜脈導管組-單腔(CATHETER+DILATOR+GUIDEWIRE+NEEDLE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ","""BAIHE"" DISPOSABLE CENTRAL VENOUS CATHETER SET(1 LUMEN)((CATHETER+DILATOR+GUIDEWIRE+NEEDLE)                                                                                                                                                     ",0
108,CPC016421P2X,CPC01,PEDIATRIC 1 LUMEN CVP CATHETER/SET 4FR 5FR(CATH+N+DIL+GUI+SYR),,FV-1521;FV-1522;FV-1523;FV-1524;FV-1525;FV-1526;FV-1527;FV-1528;FV-152906;FV-152912;FV-152915;FV-152918;FV-152935;FV-152940;FV-152945;FV-152950,組,679.0,互瑞,衛部醫器陸輸字第000642號,"""百合""一次性無菌中心靜脈導管組-小兒用單腔(CATHETER+DILATOR+GUIDEWIRE+NEEDLE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ","""BAIHE"" DISPOSABLE CENTRAL VENOUS CATHETER SET(PEDIATRIC 1 LUMEN)(CATHETER+DILATOR+GUIDEWIRE+NEEDLE)                                                                                                                                            ",0
108,CFE03BES01QS,CFE03,食道支架,,BE1806:16;BER-1806:16,組,45000.0,互瑞生技,衛署醫器輸字第024419號,"""博娜""食道支架                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ","""Bonastent"" Oesophageal Stent                                                                                                                                                                                                                   ",0
108,CGBK1AFGV4LY,CGBK1,膽道取石網EXTRACTION BASKETS,,FG-V421PR;FG-V422PR;FG-V431P;FG-V432P,EA,11537.0,元佑,衛署醫器輸字第019854號,"""奧林柏斯""單次用取石網                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ","""OLYMPUS""SINGLE USE GRASPING FORCEPS                                                                                                                                                                                                            ",1
108,CGBK1BML20LY,CGBK1,膽道取石網EXTRACTION BASKETS,,BML-201Q:204Q,EA,11537.0,元佑,衛署醫器輸字第011382號,"""奧林柏斯""機械式碎石器(碎石加取石網)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""OLYMPUS""MECHANICAL LITHOTRIPTOR                                                                                                                                                                                                                ",1
108,CGBK1BML23LY,CGBK1,膽道取石網EXTRACTION BASKETS,,BML-V232QR-26;30;BML-V237QR;V242QR-30,EA,11537.0,元佑,衛署醫器輸字第017411號,"""奧林柏斯""單次使用機械碎石器及附件(碎石加取石網)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ","""OLYMPUS""SINGLE USE MECHANICAL LITHOTRIPTOR AND ACCESSORIES                                                                                                                                                                                     ",1
108,CGBK1BML43LY,CGBK1,膽道取石網EXTRACTION BASKETS,,BML-V437QR;V442QR-30,EA,11537.0,元佑,衛署醫器輸字第019184號,"""奧林柏斯""單次使用機械碎石器(碎石加取石網)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""OLYMPUS""SINGLE USE MECHANICAL LITHOTRIPTOR                                                                                                                                                                                                     ",1
108,CGPG1MR1173R,CGPG1,"Guiding Catheter/冠狀動脈或末稍血管導引導管,Any Curve Style",,請參考圖檔,條,1513.0,元澤,衛部醫器輸字第030786號,“安酋納克”水手親水性血管攝影導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,“AngioDynamics” Mariner Hydrophilic-coated Angiographic Catheter                                                                                                                                                                                ,1
108,CGDW17900JVQ,CGDW1,壓力感應金屬導引線Pressure　Wire(測量冠脈血流儲備分數(FFR或iFR)使用),,7900;7900J;7903;7903J;7913;7913J,SET,20000.0,六霖,衛署醫器輸字第019903號,"""火山""壓力偵測導線                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""VOLCANO""PRIME WIRE PRESSURE GUIDE WIRE                                                                                                                                                                                                         ",0
108,CGDW18185JVQ,CGDW1,壓力感應金屬導引線Pressure　Wire(測量冠脈血流儲備分數(FFR或iFR)使用),,8185;8185J;8300;8300J,SET,20000.0,六霖,衛署醫器輸字第022931號,"""火山""壓力偵測導線                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""VOLCANO""PRIMEWIRE PRESTIGE PRESSURE GUIDE WIRE                                                                                                                                                                                                 ",0
108,CGDW1VERRAVQ,CGDW1,壓力感應金屬導引線Pressure　Wire(測量冠脈血流儲備分數(FFR或iFR)使用),,10185;10185J;10300;10300J(10185P;10185JP;10300P;10300JP自1070901生效),組,20000.0,六霖,衛部醫器輸字第027596號,"""火山""薇娜塔壓力偵測導線(含0.014""導引線+壓力轉換器+扭力裝置+連結裝置)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ","""VOLCANO""VERRATA PRESSURE GUIDE WIRE                                                                                                                                                                                                            ",0
108,CGPG118084ZF,CGPG1,MUTIFUNCTION　PROBING　CATHETER(多功能導管/引導與支持導線;更換導線;注射生理食鹽水或診斷用顯影劑),,518-076;078;080;082;084;086;088;090;092,EA,8604.0,六霖,衛署醫器輸字第024974號,"""史特勞斯""區克斯極緻/選擇支撐導管(直線型)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ","""SPECTRANETICS""QUICK-CROSS EXTREME/SELECT SUPPORT CATHETERS                                                                                                                                                                                     ",0
108,CGPG118085ZF,CGPG1,MUTIFUNCTION　PROBING　CATHETER(多功能導管/引導與支持導線;更換導線;注射生理食鹽水或診斷用顯影劑),,518-077;079;081;083;085;087;089;091;093,EA,8604.0,六霖,衛署醫器輸字第024974號,"""史特勞斯""區克斯極緻/選擇支撐導管(角度型)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ","""SPECTRANETICS""QUICK-CROSS EXTREME/SELECT SUPPORT CATHETERS                                                                                                                                                                                     ",0
108,CGPG151038ZF,CGPG1,MUTIFUNCTION　PROBING　CATHETER(多功能導管/引導與支持導線;更換導線;注射生理食鹽水或診斷用顯影劑),,518-032:518-038;(518-065;518-066;自990701生效),SET,8604.0,六霖,衛署醫器輸字第013792號,"""史特勞斯""區克斯導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""SPECTRANETICS""QUICK-CROSS SUPPORT2 CATHETERS                                                                                                                                                                                                   ",0
108,CGS0167090GQ,CGS01,"SHEATH(w/dilator)/peel-away sheath,guidewire,needle",,7089:7091;7093;7095:7097;7099;7127;7129;7131;7133,SET,785.0,六霖,衛署醫器輸字第022834號,"""葛貝可""可剝式導入管工具組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""GREATBATCH"" PTFE PEELABLE INTRODUCER KIT                                                                                                                                                                                                       ",0
108,CMB02MAXC0UF,CMB02,顱內血管抽吸取栓裝置　Reperfusion　Catheter(小管徑<5FR),,4MAXC;4MAXC130;4MAXC125;4MAXCMP;4MAXCMP130;4MAXCMP125;3MAXC,條,40100.0,六霖,衛部醫器輸字第026556號,"""彼娜波""彼娜波系統(再灌流導管3MAX或4MAX)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""Penumbra"" Penumbra System MAX(Reperfusion Catheter 3MAX or 4MAX)                                                                                                                                                                               ",0
108,CMB02PST20UF,CMB02,顱內血管抽吸取栓裝置　Aspiration　Tubing+Supplies　Set,,PST2+PAPS2,組,4010.0,六霖,衛部醫器輸字第026870號+衛部醫器輸字第026556號,"""彼娜波""彼娜波系統(抽吸管+儲液罐套組)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ","""Penumbra"" Penumbra System MAX(Aspiration Tubing+Non-Sterile Pump MAX Supplies Set)                                                                                                                                                             ",0
108,CGPG1SK150BA,CGPG1,MUTIFUNCTION　PROBING　CATHETER(多功能導管/引導與支持導線;更換導線;注射生理食鹽水或診斷用顯影劑),,SK-135;150-14;SK-90;135;150-18;SK-65;90;135;150-35M,條,8604.0,巴德,衛部醫器輸字第029103號,"""巴德""喜可交叉支撐導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ","""Bard"" Seeker Crossing Support Catheter                                                                                                                                                                                                         ",0
108,CGS010601NBA,CGS01,"SHEATH(w/dilator)/peel-away sheath,guidewire,needle",,06011-10;12:16;50;65;70;80;06077-10;70;80;90,KIT,785.0,巴德,衛署醫器輸字第014383號,"""巴德""剝撕式經皮導引套組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""BARD""PTFE PEEL-APART PERCUTANEOUS KITS                                                                                                                                                                                                         ",0
108,CGS010658NBA,CGS01,"SHEATH(w/dilator)/peel-away sheath,guidewire,needle",,0658904:0658906;0668935:0668970;0678935:0678970;0669035:0669070,KIT,785.0,巴德,衛署醫器輸字第014383號,"""巴德""剝撕式經皮導引套組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ","""BARD""PTFE PEEL-APART PERCUTANEOUS KITS                                                                                                                                                                                                         ",0
108,CGUS1BASKTBA,CGUS1,輸尿管結石移除器,,041900;042400;043000,組,6221.0,巴德,衛部醫器輸壹字第017087號,"""巴德"" 取石網 (滅菌)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""Bard"" Tipless Nitinol Stone Basket (Sterile)                                                                                                                                                                                                   ",1
108,CGUS1STBASAN,CGUS1,輸尿管結石移除器,,4224-5070;(422-41;71-070;120);(422-5;8-05;10;20-80),組,6221.0,巴德,衛署醫器輸壹字第005673號,"""安吉美爾""取石網(滅菌)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ","""Angiomed"" Stone Baskets(Sterile)                                                                                                                                                                                                               ",1
